token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Emo Pepe,EMOPEPE,,0.068234,2024-05-01_19-37-40,6300,316,278,24000.0,243,0,-56.19,18.30,18.30,14000.0,823.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.055004,2024-05-01_19-37-40,6300,665,603,153000.0,532,-0.52,-53.05,-90.30,-90.30,66000.0,49000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002666,2024-05-01_19-37-40,6300,7608,1582,68000.0,4662,0,12.02,22.67,22.67,66000.0,106000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.052565,2024-05-01_19-37-40,6660,302,213,21000.0,284,11.61,-31.38,59.14,59.14,34000.0,28000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0005748,2024-05-01_19-37-40,6780,6718,346,13000.0,4682,0.29,11.56,32.39,32.39,69000.0,77000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
PEPE POLICE,POPO,,0.051782,2024-05-01_19-37-40,7260,64,20,10000.0,64,0,-1.02,-2.98,-2.98,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0002039,2024-05-01_19-37-40,7440,2952,1388,27000.0,2791,-0.05,17.01,42.33,42.33,71000.0,122000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0002753,2024-05-01_19-37-40,7440,1444,999,592000.0,877,-5.06,15.81,436,436,49000.0,113000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002143,2024-05-01_19-37-40,7740,2720,1972,833000.0,1496,6.55,-54.62,-57.94,-57.94,14000.0,21000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053177,2024-05-01_19-37-40,7800,465,543,119000.0,403,0,-1.21,-94.10,-94.10,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
mini,mini,,0.003092,2024-05-01_19-37-40,7920,15,13,32000.0,9,6.09,8.18,1.34,1.34,21000.0,27000000.0,9w1j6dvmkbqwckcsdqwknjqrynasqrh3jmdmhd6gnjli
🔥 PUPU THE PEPE's GF,PUPU,,0.00007605,2024-05-01_19-37-40,8280,5499,2171,17000.0,4696,-0.42,9.16,29.82,29.82,40000.0,68000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053379,2024-05-01_19-37-40,8820,451,385,188000.0,388,0,-1.83,-93.80,-93.80,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.057069,2024-05-01_19-37-40,9000,1182,960,201000.0,755,25.22,-78.19,-86.44,-86.44,78000.0,70000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.052968,2024-05-01_19-37-40,9120,783,550,64000.0,449,0,-56.05,214,214,29000.0,29000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.055418,2024-05-01_19-37-40,9180,256,157,23000.0,216,-13.86,-20.53,43.52,43.52,32000.0,40000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002481,2024-05-01_19-37-40,9600,267,146,161000.0,203,0.18,7.23,206,206,19000.0,24000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052188,2024-05-01_19-37-40,9840,343,239,34000.0,292,0,-32.21,45.51,45.51,32000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001971,2024-05-01_19-37-40,9960,3442,2355,22000.0,3178,2.09,11.40,41.96,41.96,68000.0,118000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06136,2024-05-01_19-37-40,10200,39,51,13000.0,38,-2.54,-15.37,-14.60,-14.60,53000.0,595000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00001803,2024-05-01_19-37-40,10260,1043,842,192000.0,782,-0.35,-21.55,-65.28,-65.28,12000.0,16000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058049,2024-05-01_19-37-40,10260,251,786,40000.0,278,-1.06,-2.35,-22.37,-22.37,15000.0,805.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00006306,2024-05-01_19-37-40,10860,3903,2731,12000000.0,2009,1.05,118,18.09,18.09,25000.0,58000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051090,2024-05-01_19-37-40,11040,450,825,43000.0,346,-9.02,-18.95,81.20,81.20,14000.0,10000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
